"","cand_a_female","picked_cand_a","region","gender","age","college","race","pid","ideo","considerwoman","considerwoman_n","horserace","demnom","favdnc","favmetoo","favblm","favaoc","unfavfb","unfavwallst","longprim","funding","candstrong","candwarm","candhumble","candassert","candcomp","perormot","suppclean","billionbad","sdo","believe","moderate","liberal","progressive","socialist","womenoffend","followmost","urbanicity"
"64",FALSE,FALSE,"Northeast",0,53,1,"White","Democrat","Moderate",TRUE,1,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,1,"Motivate base",TRUE,TRUE,2,"Believe",1,0,0,0,FALSE,TRUE,"Suburb"
"65",TRUE,FALSE,"Northeast",1,34,0,"White","Independent","Moderate",TRUE,2,"Other",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,1,0,0,"Motivate base",TRUE,FALSE,4.5,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"Rural or other"
"66",FALSE,FALSE,"Midwest",0,46,0,"Black","Democrat","Liberal/Very Liberal",TRUE,1,"Other",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,1,0,0,0,"Motivate base",TRUE,TRUE,5,"Presumption of innocence",0,1,0,0,FALSE,TRUE,"Suburb"
"67",TRUE,FALSE,"West",0,69,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,0,0,"Persuade Trump voters",TRUE,TRUE,3.25,"Believe",0,1,0,1,FALSE,TRUE,"City"
"68",TRUE,FALSE,"Midwest",0,32,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Biden",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Motivate base",TRUE,TRUE,1.25,"Believe",0,1,1,1,FALSE,FALSE,"Suburb"
"69",TRUE,FALSE,"Midwest",1,67,0,"White","Democrat","Moderate",TRUE,1,"Harris",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,1,"Motivate base",FALSE,TRUE,4.25,"Not sure",1,0,0,0,FALSE,TRUE,"Suburb"
"70",FALSE,FALSE,"West",1,42,0,"White","Democrat","Moderate",FALSE,0,"Bernie",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,0,0,"Persuade Trump voters",TRUE,FALSE,3,"Believe",0,0,0,0,FALSE,FALSE,"Rural or other"
"71",TRUE,FALSE,"Midwest",1,32,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,1,0,0,"Motivate base",TRUE,TRUE,2.5,"Believe",1,0,0,0,FALSE,FALSE,"Rural or other"
"72",TRUE,TRUE,"South",0,51,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Pete",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Don't know",TRUE,TRUE,1.5,"Believe",0,1,1,0,FALSE,TRUE,"Suburb"
"73",FALSE,FALSE,"Midwest",0,66,0,"White","Democrat","Moderate",FALSE,0,"Biden",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,0,1,"Persuade Trump voters",FALSE,TRUE,4.5,"Believe",0,0,0,0,TRUE,FALSE,"City"
"74",TRUE,TRUE,"South",0,54,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Pete",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","Don't know",1,1,1,0,0,"Motivate base",TRUE,FALSE,2.75,"Believe",0,1,0,0,FALSE,TRUE,"Suburb"
"75",TRUE,FALSE,"Midwest",0,72,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,1,1,"Motivate base",TRUE,TRUE,1.25,"Believe",0,1,1,0,FALSE,TRUE,"Suburb"
"76",FALSE,FALSE,"West",1,63,0,"White","Democrat","Liberal/Very Liberal",TRUE,4,"Biden",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,0,1,0,"Motivate base",TRUE,TRUE,4.5,"Believe",0,0,1,0,FALSE,TRUE,"Suburb"
"77",TRUE,FALSE,"Midwest",0,45,1,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Bernie",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,0,0,0,1,"Motivate base",TRUE,TRUE,1.75,"Not sure",0,0,1,1,TRUE,TRUE,"Suburb"
"78",FALSE,TRUE,"West",0,56,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,1,"Motivate base",TRUE,TRUE,2,"Believe",0,1,1,0,FALSE,TRUE,"City"
"79",FALSE,FALSE,"Northeast",1,69,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Pete",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,0,"Motivate base",TRUE,FALSE,3.25,"Believe",0,1,1,0,TRUE,TRUE,"City"
"80",TRUE,TRUE,"South",0,38,1,"White","Independent","Liberal/Very Liberal",FALSE,0,"Bernie",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Don't know",TRUE,TRUE,1.75,"Believe",0,0,0,0,TRUE,FALSE,"Suburb"
"81",FALSE,FALSE,"Northeast",1,40,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,1,0,0,0,"Persuade Trump voters",TRUE,TRUE,2.75,"Believe",0,1,1,0,FALSE,FALSE,"Suburb"
"82",TRUE,FALSE,"South",1,59,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Other",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,1,0,"Motivate base",TRUE,FALSE,3.25,"Not sure",1,1,0,0,TRUE,TRUE,"Suburb"
"83",FALSE,TRUE,"Northeast",0,70,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,0,"Motivate base",TRUE,FALSE,4,"Believe",0,0,1,0,FALSE,TRUE,"Suburb"
"84",TRUE,TRUE,"Northeast",1,47,1,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,0,"Motivate base",TRUE,TRUE,1.25,"Believe",0,1,1,1,FALSE,TRUE,"Rural or other"
"85",FALSE,FALSE,"South",0,37,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Other",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,1,0,"Motivate base",TRUE,TRUE,1,"Believe",0,1,1,1,FALSE,FALSE,"Suburb"
"86",TRUE,TRUE,"Northeast",1,70,0,"White","Democrat","Liberal/Very Liberal",TRUE,5,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,1,1,"Motivate base",TRUE,FALSE,2,"Believe",0,1,0,0,TRUE,TRUE,"Suburb"
"87",TRUE,TRUE,"West",0,59,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",0,0,0,0,0,"Don't know",FALSE,TRUE,1,"Believe",0,0,1,0,FALSE,TRUE,"Suburb"
"88",TRUE,TRUE,"West",0,48,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Persuade Trump voters",TRUE,TRUE,1,"Believe",0,0,1,0,FALSE,TRUE,"City"
"89",FALSE,FALSE,"Northeast",0,47,1,"White","Independent","Liberal/Very Liberal",TRUE,2,"Pete",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,0,1,"Persuade Trump voters",FALSE,TRUE,2.5,"Believe",1,0,0,0,FALSE,TRUE,"City"
"90",TRUE,TRUE,"Northeast",0,72,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Biden",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Motivate base",TRUE,TRUE,2.75,"Believe",0,0,0,1,FALSE,TRUE,"Rural or other"
"91",FALSE,FALSE,"Northeast",0,54,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Pete",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Motivate base",TRUE,TRUE,1.5,"Believe",0,1,0,0,FALSE,FALSE,"Suburb"
"92",TRUE,TRUE,"West",0,38,1,"White","Independent","Liberal/Very Liberal",TRUE,3,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,1,0,"Motivate base",TRUE,TRUE,3.5,"Believe",0,0,1,1,FALSE,FALSE,"City"
"93",TRUE,TRUE,"South",0,31,1,"White","Democrat","Liberal/Very Liberal",TRUE,6,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,1,0,"Motivate base",TRUE,TRUE,2,"Believe",0,1,0,0,FALSE,TRUE,"Suburb"
"94",FALSE,FALSE,"Midwest",1,36,0,"White","Democrat","Moderate",TRUE,1,"Warren",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,2.25,"Presumption of innocence",0,1,1,1,TRUE,TRUE,"Rural or other"
"95",TRUE,TRUE,"Northeast",1,69,0,"White","Democrat","Liberal/Very Liberal",TRUE,4,"Warren",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","Don't know",1,0,1,1,1,"Motivate base",TRUE,FALSE,3.75,"Not sure",1,1,1,0,FALSE,TRUE,"Rural or other"
"96",TRUE,TRUE,"West",1,27,0,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Bernie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,1,0,1,0,"Persuade Trump voters",FALSE,TRUE,1,"Presumption of innocence",1,1,1,1,FALSE,TRUE,"Suburb"
"97",FALSE,TRUE,"Midwest",0,68,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Motivate base",TRUE,TRUE,3.5,"Believe",0,1,0,0,TRUE,TRUE,"Rural or other"
"98",TRUE,TRUE,"South",1,63,0,"White","Independent","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,0,"Motivate base",TRUE,TRUE,4,"Believe",0,0,1,0,TRUE,TRUE,"City"
"99",TRUE,FALSE,"Midwest",1,52,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,1,"Persuade Trump voters",TRUE,TRUE,1,"Believe",0,0,1,1,FALSE,TRUE,"City"
"100",FALSE,FALSE,"Northeast",0,36,0,"White","Independent","Conservative/Very conservative",FALSE,0,"Other",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,0,"Don't know",FALSE,FALSE,5.5,"Not sure",1,0,0,0,FALSE,FALSE,"Suburb"
"101",TRUE,TRUE,"Midwest",0,73,0,"White","Democrat","Moderate",TRUE,2,"Biden",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,0,"Motivate base",TRUE,FALSE,4.25,"Believe",1,0,0,0,FALSE,TRUE,"City"
"102",FALSE,FALSE,"West",1,38,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,0,0,1,1,"Persuade Trump voters",TRUE,TRUE,3,"Believe",1,1,1,1,TRUE,TRUE,"City"
"103",FALSE,TRUE,"West",0,74,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,0,"Motivate base",TRUE,FALSE,3.25,"Believe",0,1,1,0,FALSE,TRUE,"Rural or other"
"104",TRUE,TRUE,"South",0,68,0,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Other",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,0,1,0,"Persuade Trump voters",TRUE,TRUE,2,"Presumption of innocence",0,1,0,0,FALSE,TRUE,"Suburb"
"105",TRUE,FALSE,"South",0,37,1,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,0,"Motivate base",TRUE,TRUE,1.25,"Believe",0,1,1,1,FALSE,TRUE,"Rural or other"
"106",TRUE,FALSE,"Midwest",0,79,1,"White","Republican","Liberal/Very Liberal",FALSE,0,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,1,"Motivate base",TRUE,FALSE,4.5,"Believe",0,1,0,0,TRUE,TRUE,"Suburb"
"107",FALSE,TRUE,"South",1,51,0,"White","Independent","Moderate",TRUE,1,"Biden",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,0,1,"Motivate base",FALSE,FALSE,4,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"Suburb"
